name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,9669,848001023,,yes,,,"POLYGON ((106.4942121 29.6725609, 106.4943667 29.672575, 106.4944284 29.6720646, 106.4942738 29.6720505, 106.4942121 29.6725609))",POINT (106.4943203 29.6723128),854.6,9199.3
,9670,848001024,,yes,,,"POLYGON ((106.4933056 29.6721204, 106.4938018 29.6721577, 106.4938153 29.6720218, 106.4933191 29.6719845, 106.4933056 29.6721204))",POINT (106.4935605 29.6720711),730.1,7859
,9671,848001025,,yes,,,"POLYGON ((106.4929569 29.6725446, 106.493091 29.672583, 106.4931876 29.672329, 106.4930534 29.6722905, 106.4929569 29.6725446))",POINT (106.4930722 29.6724368),404.3,4351.6
,9672,848001026,,yes,,,"POLYGON ((106.4933217 29.6727496, 106.4940029 29.6728825, 106.4940375 29.6727487, 106.4933562 29.6726159, 106.4933217 29.6727496))",POINT (106.4936796 29.6727492),1025.3,11036.3
,9673,848001027,,yes,,,"POLYGON ((106.4946011 29.6736329, 106.4947682 29.673694, 106.4949873 29.6732414, 106.4948201 29.6731803, 106.4946011 29.6736329))",POINT (106.4947942 29.6734371),955.5,10285.2
,9674,848001028,,yes,,,"POLYGON ((106.4941344 29.6736515, 106.4944196 29.6737558, 106.4944723 29.6736469, 106.4941871 29.6735426, 106.4941344 29.6736515))",POINT (106.4943033 29.6736492),391.5,4213.9
,9675,848001029,,yes,,,"POLYGON ((106.4939949 29.6733882, 106.4941457 29.6734433, 106.4942953 29.6731342, 106.4941445 29.6730791, 106.4939949 29.6733882))",POINT (106.4941451 29.6732612),587.8,6326.7
,9676,848001030,,yes,,,"POLYGON ((106.4931098 29.6733253, 106.4936838 29.673535, 106.4937442 29.6734101, 106.4931702 29.6732004, 106.4931098 29.6733253))",POINT (106.493427 29.6733677),905.4,9745.4
,9677,848001031,,yes,,,"POLYGON ((106.4902773 29.6679697, 106.4905977 29.6679951, 106.4906153 29.6678275, 106.4902949 29.6678021, 106.4902773 29.6679697))",POINT (106.4904463 29.6678986),579.9,6241.9
,9678,848001032,,yes,,,"POLYGON ((106.4904846 29.6692531, 106.4905917 29.6682325, 106.4904517 29.6682214, 106.4903445 29.669242, 106.4904846 29.6692531))",POINT (106.4904681 29.6687373),1539.2,16567.5
,9679,848001033,,yes,,,"POLYGON ((106.4901889 29.6692297, 106.4901534 29.6695683, 106.490449 29.6695918, 106.4904846 29.6692531, 106.4903445 29.669242, 106.4901889 29.6692297))",POINT (106.490319 29.6694107),1082.9,11656.1
,9680,848001034,,yes,,,"POLYGON ((106.4896122 29.6691839, 106.4900152 29.6692159, 106.4901889 29.6692297, 106.4903445 29.669242, 106.4904517 29.6682214, 106.4897193 29.6681633, 106.4896122 29.6691839))",POINT (106.4900319 29.6687026),8085.8,87034.6
,9681,848001035,,yes,,,"POLYGON ((106.4899796 29.6695546, 106.4900152 29.6692159, 106.4896122 29.6691839, 106.4895766 29.6695226, 106.4897012 29.6695325, 106.4899796 29.6695546))",POINT (106.4897959 29.6693693),1474.8,15875.1
,9682,848001036,,yes,,,"POLYGON ((106.4895827 29.6706615, 106.4903305 29.6707208, 106.490449 29.6695918, 106.4901534 29.6695683, 106.4899796 29.6695546, 106.4897012 29.6695325, 106.4895827 29.6706615))",POINT (106.4900159 29.6701266),9127.7,98250
,9683,848001039,,yes,,,"POLYGON ((106.4939332 29.6684871, 106.4940178 29.6684907, 106.4940244 29.6683752, 106.4939398 29.6683716, 106.4939332 29.6684871))",POINT (106.4939788 29.6684312),104.6,1125.7
,9684,848001040,,yes,,,"POLYGON ((106.4941585 29.6685197, 106.4947119 29.6685435, 106.4947218 29.6683706, 106.4941683 29.6683468, 106.4941585 29.6685197))",POINT (106.4944401 29.6684451),1028,11065.3
,9685,848001041,,yes,,,"POLYGON ((106.4948291 29.6700672, 106.4958733 29.6701121, 106.4959449 29.6688553, 106.4949006 29.6688104, 106.4948291 29.6700672))",POINT (106.495387 29.6694612),14111,151889.6
,9686,848001042,,yes,,,"POLYGON ((106.4981094 29.6694939, 106.4995677 29.6695566, 106.4996061 29.6688833, 106.4981477 29.6688206, 106.4981094 29.6694939))",POINT (106.4988577 29.6691886),10551.6,113576.3
,9687,848001043,,yes,,,"POLYGON ((106.4964008 29.6694007, 106.4978685 29.6694637, 106.4979055 29.6688134, 106.4964379 29.6687503, 106.4964008 29.6694007))",POINT (106.4971532 29.669107),10249.2,110321.4
,9688,848001044,,yes,,,"POLYGON ((106.4978439 29.6702723, 106.4978842 29.6695635, 106.496374 29.6694986, 106.4963337 29.6702074, 106.4978439 29.6702723))",POINT (106.497109 29.6698854),11504.8,123836.3
,9689,848001045,,yes,,,"POLYGON ((106.4995041 29.6704098, 106.4995485 29.6696304, 106.4982167 29.6695731, 106.4981723 29.6703526, 106.4995041 29.6704098))",POINT (106.4988604 29.6699915),11157.8,120101.7
,9690,848001046,,yes,,,"POLYGON ((106.497978 29.6714982, 106.4994451 29.6715612, 106.4994881 29.670806, 106.498021 29.6707429, 106.497978 29.6714982))",POINT (106.498733 29.6711521),11910.3,128200.9
,9691,848001047,,yes,,,"POLYGON ((106.496264 29.6714119, 106.497746 29.6714756, 106.4977875 29.6707454, 106.4963056 29.6706817, 106.496264 29.6714119))",POINT (106.4970258 29.6710787),11636.4,125253.4
,9692,848001048,,yes,,,"POLYGON ((106.4953521 29.6714329, 106.4957144 29.6714485, 106.4957195 29.6713583, 106.4953572 29.6713428, 106.4953521 29.6714329))",POINT (106.4955358 29.6713956),351.8,3787.3
,9693,848001049,,yes,,,"POLYGON ((106.4955089 29.6703327, 106.4954621 29.6711556, 106.4954574 29.6712375, 106.4958295 29.6712535, 106.495881 29.6703487, 106.4955089 29.6703327))",POINT (106.4956692 29.6707931),3613.7,38897
,9694,848001050,,yes,,,"POLYGON ((106.4937267 29.671081, 106.4954621 29.6711556, 106.4955089 29.6703327, 106.4937735 29.6702582, 106.4937267 29.671081))",POINT (106.4946178 29.6707069),15354.8,165277.6
,9695,848001051,,yes,,,"POLYGON ((106.4902532 29.662446, 106.4912456 29.662502, 106.4912583 29.6623316, 106.4902659 29.6622757, 106.4902532 29.662446))",POINT (106.4907558 29.6623888),1821.8,19610.1
,9696,848001052,,yes,,,"POLYGON ((106.4902371 29.6602598, 106.4910594 29.6602888, 106.4910847 29.659747, 106.4902624 29.659718, 106.4902371 29.6602598))",POINT (106.4906609 29.6600034),4792,51580.2
,9697,848001053,,yes,,,"POLYGON ((106.490221 29.6621477, 106.4913356 29.662187, 106.4914107 29.6605788, 106.4902961 29.6605395, 106.490221 29.6621477))",POINT (106.4908158 29.6613632),19245,207151.4
,9698,848001054,,yes,,,"POLYGON ((106.4911249 29.6594091, 106.4914271 29.6594143, 106.4914334 29.659141, 106.4911312 29.6591358, 106.4911249 29.6594091))",POINT (106.4912791 29.6592751),886.7,9544
,9699,848001055,,yes,,,"POLYGON ((106.4903042 29.6593485, 106.4906121 29.6593538, 106.490618 29.6590967, 106.4903101 29.6590914, 106.4903042 29.6593485))",POINT (106.4904611 29.6592226),849.7,9145.7
,9700,848001056,,yes,,,"POLYGON ((106.4907387 29.6588264, 106.4911012 29.6588326, 106.4911088 29.6585001, 106.4907463 29.6584938, 106.4907387 29.6588264))",POINT (106.4909237 29.6586632),1292.2,13908.8
,9701,848001057,,yes,,,"POLYGON ((106.4912215 29.6589266, 106.4914835 29.6589311, 106.4915058 29.6579593, 106.4912438 29.6579548, 106.4912215 29.6589266))",POINT (106.4913636 29.658443),2728.7,29371.8
,9702,848001058,,yes,,,"POLYGON ((106.49039 29.6588683, 106.4906677 29.6588731, 106.4906904 29.6578824, 106.4904127 29.6578776, 106.49039 29.6588683))",POINT (106.4905402 29.6583753),2954.7,31804.3
,9703,848001059,,yes,,,"POLYGON ((106.4946091 29.6581924, 106.4948356 29.6581963, 106.4948371 29.6581295, 106.4946106 29.6581255, 106.4946091 29.6581924))",POINT (106.4947231 29.6581609),162.5,1749
,9704,848001060,,yes,,,"POLYGON ((106.494129 29.6581598, 106.4944332 29.658165, 106.4944348 29.6580968, 106.4941306 29.6580916, 106.494129 29.6581598))",POINT (106.4942819 29.6581283),223.9,2410.1
,9705,848001061,,yes,,,"POLYGON ((106.4940029 29.6584231, 106.4940974 29.6584248, 106.4941049 29.6581015, 106.4940104 29.6580998, 106.4940029 29.6584231))",POINT (106.4940539 29.6582623),326.8,3518
,9706,848001062,,yes,,,"POLYGON ((106.4944723 29.6584115, 106.4946909 29.6584153, 106.4946925 29.6583461, 106.4945751 29.658344, 106.4945802 29.6581204, 106.494479 29.6581187, 106.4944723 29.6584115))",POINT (106.4945492 29.6582904),405.6,4365.6
,9707,848001063,,yes,,,"POLYGON ((106.4951643 29.6584278, 106.4952935 29.65843, 106.4952958 29.6583299, 106.4951666 29.6583277, 106.4951643 29.6584278))",POINT (106.49523 29.6583788),138.2,1487.3
,9708,848001064,,yes,,,"POLYGON ((106.4958617 29.6582926, 106.4958636 29.6582094, 106.4954218 29.6582017, 106.4954199 29.658285, 106.4958617 29.6582926))",POINT (106.4956417 29.6582472),393.4,4234.7
,9709,848001065,,yes,,,"POLYGON ((106.4959583 29.6586562, 106.4960529 29.6586579, 106.4960629 29.658225, 106.4959682 29.6582234, 106.4959583 29.6586562))",POINT (106.4960106 29.6584406),438.9,4724.1
,9710,848001066,,yes,,,"POLYGON ((106.4958416 29.6586248, 106.4959188 29.6586261, 106.4959247 29.658366, 106.4958476 29.6583647, 106.4958416 29.6586248))",POINT (106.4958832 29.6584954),216.1,2326.3
,9711,848001067,,yes,,,"POLYGON ((106.495737 29.6586224, 106.4958142 29.6586238, 106.4958201 29.6583637, 106.4957429 29.6583624, 106.495737 29.6586224))",POINT (106.4957786 29.6584931),214.6,2310.1
,9712,848001068,,yes,,,"POLYGON ((106.495627 29.6586271, 106.4957042 29.6586284, 106.4957102 29.6583684, 106.495633 29.658367, 106.495627 29.6586271))",POINT (106.4956686 29.6584977),216.1,2325.6
,9713,848001069,,yes,,,"POLYGON ((106.4955117 29.6586248, 106.4955889 29.6586261, 106.4955948 29.658366, 106.4955176 29.6583647, 106.4955117 29.6586248))",POINT (106.4955532 29.6584954),214.7,2310.7
,9714,848001070,,yes,,,"POLYGON ((106.4953923 29.6586189, 106.4954695 29.6586203, 106.4954755 29.6583602, 106.4953983 29.6583589, 106.4953923 29.6586189))",POINT (106.4954339 29.6584896),216.1,2325.6
,9715,848001071,,yes,,,"POLYGON ((106.4951777 29.6600757, 106.495918 29.6600885, 106.4959288 29.6596188, 106.4951885 29.659606, 106.4951777 29.6600757))",POINT (106.4955532 29.6598473),3728.2,40130.3
,9716,848001072,,yes,,,"POLYGON ((106.4951161 29.6610336, 106.4958852 29.6610469, 106.4959013 29.6603454, 106.4951321 29.6603321, 106.4951161 29.6610336))",POINT (106.4955087 29.6606895),5787.1,62291.7
,9717,848001073,,yes,,,"POLYGON ((106.4987119 29.6584312, 106.4987126 29.6583287, 106.4980504 29.6583252, 106.4980497 29.6584277, 106.4987119 29.6584312))",POINT (106.4983812 29.6583782),724.4,7797
,9718,848001074,,yes,,,"POLYGON ((106.4987088 29.6588809, 106.4987102 29.6586795, 106.4987119 29.6584312, 106.4980497 29.6584277, 106.4971572 29.6584231, 106.4971541 29.6588729, 106.4980772 29.6588776, 106.4987088 29.6588809))",POINT (106.497933 29.658652),7500.5,80734.5
,9719,848001075,,yes,,,"POLYGON ((106.4988669 29.6588817, 106.4988682 29.6586803, 106.4987102 29.6586795, 106.4987088 29.6588809, 106.4988669 29.6588817))",POINT (106.4987885 29.6587806),341.2,3672.6
,9720,848001076,,yes,,,"POLYGON ((106.4980772 29.6588776, 106.4980734 29.6594283, 106.4988631 29.6594324, 106.4988669 29.6588817, 106.4987088 29.6588809, 106.4980772 29.6588776))",POINT (106.4984701 29.659155),4661.3,50174
,9721,848001077,,yes,,,"POLYGON ((106.4971143 29.6596544, 106.4980709 29.6596593, 106.4980719 29.6596593, 106.4980734 29.6594283, 106.4980772 29.6588776, 106.4971541 29.6588729, 106.4971196 29.6588727, 106.4971143 29.6596544))",POINT (106.4975957 29.659266),8025.8,86389.1
,9722,848001078,,yes,,,"POLYGON ((106.4980692 29.6599172, 106.4980709 29.6596593, 106.4971143 29.6596544, 106.497007 29.6596538, 106.4970052 29.6599117, 106.4980692 29.6599172))",POINT (106.4975381 29.6597855),2942.4,31672.1
,9723,848001080,,yes,,,"POLYGON ((106.4971465 29.6617189, 106.4998555 29.6617328, 106.4998648 29.6603712, 106.4971558 29.6603572, 106.4971465 29.6617189))",POINT (106.4985056 29.661045),39539.2,425595.8
,9724,848001081,,yes,,,"POLYGON ((106.499185 29.6646835, 106.4991487 29.6654142, 106.4991404 29.665581, 106.4996946 29.6656018, 106.4997392 29.6647043, 106.499185 29.6646835))",POINT (106.4994398 29.6651426),5337.7,57455
,9725,848001082,,yes,,,"POLYGON ((106.4984339 29.6653874, 106.4991487 29.6654142, 106.499185 29.6646835, 106.4984702 29.6646567, 106.4984339 29.6653874))",POINT (106.4988094 29.6650354),5612.1,60407.7
,9726,848001083,,yes,,,"POLYGON ((106.4969265 29.6648886, 106.4979816 29.6649282, 106.4980477 29.6635974, 106.4969926 29.6635578, 106.4969265 29.6648886))",POINT (106.4974871 29.664243),15088.3,162409.5
,9727,848001084,,yes,,,"POLYGON ((106.4955801 29.6648047, 106.4962734 29.6648307, 106.4963418 29.6634529, 106.4956485 29.6634269, 106.4955801 29.6648047))",POINT (106.495961 29.6641288),10265.6,110497.9
,9728,848001085,,yes,,,"POLYGON ((106.4932358 29.6646882, 106.4939657 29.6647155, 106.4940351 29.6633177, 106.4933053 29.6632904, 106.4932358 29.6646882))",POINT (106.4936355 29.664003),10963.9,118014.7
,9729,848001086,,yes,,,"POLYGON ((106.491825 29.6645157, 106.4927534 29.6645505, 106.4928178 29.6632547, 106.4918894 29.6632198, 106.491825 29.6645157))",POINT (106.4923214 29.6638852),12926.8,139143.2
,9730,848001087,,yes,,,"POLYGON ((106.4922568 29.6664734, 106.4927028 29.6664962, 106.4927343 29.6660306, 106.4922882 29.6660079, 106.4922568 29.6664734))",POINT (106.4924955 29.666252),2236.9,24077.4
,9731,848001088,,yes,,,"POLYGON ((106.4917445 29.6658372, 106.492569 29.6658792, 106.4926001 29.6654177, 106.4917757 29.6653756, 106.4917445 29.6658372))",POINT (106.4921723 29.6656274),4095.7,44085.9
,9732,848001089,,yes,,,"POLYGON ((106.4904892 29.6657696, 106.4914103 29.6658165, 106.4914522 29.6651963, 106.4905311 29.6651493, 106.4904892 29.6657696))",POINT (106.4909707 29.6654829),6151.4,66213.1
,9733,848001090,,yes,,,"POLYGON ((106.4898199 29.6657382, 106.4902617 29.6657608, 106.4902896 29.6653488, 106.4898477 29.6653263, 106.4898199 29.6657382))",POINT (106.4900547 29.6655435),1962.7,21126.4
,9734,848001091,,yes,,,"POLYGON ((106.4883676 29.6658605, 106.4883499 29.6660623, 106.4883998 29.6660656, 106.4884175 29.6658638, 106.4883676 29.6658605))",POINT (106.4883837 29.665963),108.2,1164.7
,9735,848001092,,yes,,,"POLYGON ((106.4887083 29.6657649, 106.4887166 29.6656703, 106.4884213 29.6656507, 106.488413 29.6657454, 106.4887083 29.6657649))",POINT (106.4885648 29.6657078),300.6,3235.5
,9736,848001093,,yes,,,"POLYGON ((106.4884427 29.6658628, 106.488958 29.665897, 106.4889631 29.6658395, 106.4884478 29.6658054, 106.4884427 29.6658628))",POINT (106.488703 29.6658512),320.6,3451.1
,9737,848001094,,yes,,,"POLYGON ((106.4887109 29.6663476, 106.4886673 29.6668445, 106.4889067 29.6668603, 106.4889503 29.6663635, 106.4887109 29.6663476))",POINT (106.4888088 29.666604),1284.5,13826.3
,9738,848001095,,yes,,,"POLYGON ((106.4874583 29.6667741, 106.488632 29.6668518, 106.4886769 29.6663405, 106.4875032 29.6662628, 106.4874583 29.6667741))",POINT (106.4880676 29.6665573),6478.1,69729.6
,9739,848001098,,yes,,,"POLYGON ((106.4886895 29.6629984, 106.4891742 29.6630425, 106.4891911 29.6629029, 106.4887063 29.6628588, 106.4886895 29.6629984))",POINT (106.4889403 29.6629506),735.8,7920.2
,9740,848001099,,yes,,,"POLYGON ((106.4877963 29.6629192, 106.4878086 29.6628173, 106.4873403 29.6627747, 106.4873281 29.6628766, 106.4877963 29.6629192))",POINT (106.4875683 29.6628469),517.5,5570.6
,9741,848001100,,yes,,,"POLYGON ((106.487174 29.6642966, 106.4890194 29.6644644, 106.4891705 29.66321, 106.4873251 29.6630422, 106.487174 29.6642966))",POINT (106.4881723 29.6637533),25087.3,270037.2
,9742,848001101,,yes,,,"POLYGON ((106.4879399 29.6704653, 106.4880749 29.6698945, 106.487224 29.6697425, 106.4870909 29.6703052, 106.4868698 29.6703265, 106.4868924 29.670503, 106.4871821 29.6704751, 106.4873219 29.6704565, 106.4874935 29.6704716, 106.4876796 29.6705223, 106.4878017 29.6705776, 106.4880484 29.6706918, 106.4881326 29.6705545, 106.4879399 29.6704653))",POINT (106.4875566 29.6701923),7205.2,77556.3
,9743,848001102,,yes,,,"POLYGON ((106.4871258 29.6695289, 106.4882871 29.6697363, 106.4884529 29.6690354, 106.4872915 29.668828, 106.4871258 29.6695289))",POINT (106.4877893 29.6692821),9098.7,97938
,9744,848001105,,yes,,,"POLYGON ((106.4720517 29.6720948, 106.4721777 29.672059, 106.4720838 29.6718096, 106.4719579 29.6718454, 106.4720517 29.6720948))",POINT (106.4720678 29.6719522),373.1,4016.2
,9745,848001106,,yes,,,"POLYGON ((106.4813134 29.675658, 106.4817533 29.6752758, 106.4816675 29.6752013, 106.4812276 29.6755835, 106.4813134 29.675658))",POINT (106.4814905 29.6754297),703,7566.5
,9746,848001107,,yes,,,"POLYGON ((106.4807636 29.6761241, 106.481194 29.6757501, 106.4811069 29.6756743, 106.4806764 29.6760484, 106.4807636 29.6761241))",POINT (106.4809352 29.6758992),700.5,7540.5
,9747,848001108,,yes,,,"POLYGON ((106.4811954 29.6761264, 106.4809486 29.6763408, 106.4810425 29.6764224, 106.4812893 29.676208, 106.4811954 29.6761264))",POINT (106.481119 29.6762744),432.4,4654.5
,9748,848001109,,yes,,,"POLYGON ((106.4818016 29.6756254, 106.4813416 29.6760251, 106.4814314 29.6761031, 106.4818914 29.6757035, 106.4818016 29.6756254))",POINT (106.4816165 29.6758643),769.9,8287.1
,9749,848001110,,yes,,,"POLYGON ((106.482338 29.6758188, 106.4824493 29.6757221, 106.4820456 29.6753714, 106.4819343 29.6754681, 106.482338 29.6758188))",POINT (106.4821918 29.6755951),836.3,9002.3
,9750,848001111,,yes,,,"POLYGON ((106.4819759 29.6761987, 106.4822052 29.6759994, 106.4821154 29.6759214, 106.4818861 29.6761206, 106.4819759 29.6761987))",POINT (106.4820456 29.67606),383.2,4124.6
,9751,848001112,,yes,,,"POLYGON ((106.4816353 29.676483, 106.4818673 29.6762814, 106.4817935 29.6762173, 106.4815615 29.6764189, 106.4816353 29.676483))",POINT (106.4817144 29.6763501),318.8,3432
,9752,848001113,,yes,,,"POLYGON ((106.4810693 29.6769584, 106.4814958 29.6765879, 106.4814019 29.6765063, 106.4809754 29.6768768, 106.4810693 29.6769584))",POINT (106.4812356 29.6767324),747.3,8044.1
,9753,848001114,,yes,,,"POLYGON ((106.4804095 29.6762127, 106.4803223 29.6762884, 106.4807475 29.6766578, 106.4808346 29.676582, 106.4804095 29.6762127))",POINT (106.4805785 29.6764352),689.6,7423.2
,9754,848001115,,yes,,,"POLYGON ((106.4791623 29.6778626, 106.4792736 29.6779593, 106.4795539 29.6777158, 106.4794426 29.6776191, 106.4791623 29.6778626))",POINT (106.4793581 29.6777892),581.6,6260
,9755,848001116,,yes,,,"POLYGON ((106.4796236 29.6774501, 106.4797376 29.6775491, 106.4799938 29.6773266, 106.4798798 29.6772276, 106.4796236 29.6774501))",POINT (106.4798087 29.6773883),544.5,5860.9
,9756,848001117,,yes,,,"POLYGON ((106.4802727 29.6771844, 106.4803787 29.6770924, 106.4801466 29.6768908, 106.4800407 29.6769829, 106.4802727 29.6771844))",POINT (106.4802097 29.6770376),458.6,4936.2
,9757,848001118,,yes,,,"POLYGON ((106.4798301 29.6780374, 106.4806294 29.6773429, 106.4805302 29.6772567, 106.4797309 29.6779511, 106.4798301 29.6780374))",POINT (106.4801801 29.6776471),1476.9,15897.6
,9758,848001119,,yes,,,"POLYGON ((106.4791355 29.6784428, 106.4792427 29.6785361, 106.4796397 29.6781912, 106.4795324 29.678098, 106.4791355 29.6784428))",POINT (106.4793876 29.678317),792.8,8533.6
,9759,848001120,,yes,,,"POLYGON ((106.4788538 29.6780677, 106.4790523 29.6782401, 106.4791462 29.6781585, 106.4789477 29.6779861, 106.4788538 29.6780677))",POINT (106.479 29.6781131),346.6,3730.9
,9760,848001121,,yes,,,"POLYGON ((106.4790925 29.677548, 106.4789772 29.6774478, 106.478548 29.6778206, 106.4786634 29.6779208, 106.4790925 29.677548))",POINT (106.4788203 29.6776843),921.7,9921.1
,9761,848001122,,yes,,,"POLYGON ((106.4792159 29.6774152, 106.47946 29.6772031, 106.47935 29.6771075, 106.4791059 29.6773196, 106.4792159 29.6774152))",POINT (106.479283 29.6772614),501.6,5399.3
,9762,848001123,,yes,,,"POLYGON ((106.4795539 29.6771215, 106.4799415 29.6767848, 106.4798409 29.6766974, 106.4794533 29.6770341, 106.4795539 29.6771215))",POINT (106.4796974 29.6769094),729.3,7850
,9763,848001124,,yes,,,"POLYGON ((106.4788377 29.6770586, 106.479 29.6769176, 106.4788511 29.6767883, 106.4786889 29.6769293, 106.4788377 29.6770586))",POINT (106.4788444 29.6769234),449.2,4834.6
,9764,848001125,,yes,,,"POLYGON ((106.4779821 29.6767953, 106.4784099 29.677167, 106.4785078 29.6770819, 106.47808 29.6767102, 106.4779821 29.6767953))",POINT (106.4782449 29.6769386),779.6,8391.8
,9765,848001126,,yes,,,"POLYGON ((106.4778131 29.6772264, 106.4781994 29.677562, 106.4782879 29.6774851, 106.4779016 29.6771495, 106.4778131 29.6772264))",POINT (106.4780505 29.6773558),637.8,6865.4
