name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,877,157628526,465,455,1,21.85,,,,service,8,"LINESTRING (-111.9393745 33.4163796, -111.9392212 33.4165290)",walk;bike,1,0,,
,878,157628527,486,485,1,5.66,,,,footway,10,"LINESTRING (-111.9384276 33.4168667, -111.9384528 33.4169132)",walk,0,0,,
East Lemon Street,879,157628528,155,587,1,29.39,,,,service,8,"LINESTRING (-111.9370673 33.4162376, -111.9373754 33.4161784)",walk;bike,1,0,,
East Lemon Street,880,157628528,587,155,1,29.39,,,,service,8,"LINESTRING (-111.9373754 33.4161784, -111.9370673 33.4162376)",walk;bike,1,0,,
,881,157628529,588,466,1,29.78,,,,service,8,"LINESTRING (-111.9386289 33.4162143, -111.9388752 33.4160426)",walk;bike,1,0,,
,882,157628529,466,588,1,29.78,,,,service,8,"LINESTRING (-111.9388752 33.4160426, -111.9386289 33.4162143)",walk;bike,1,0,,
,883,157628530,482,589,1,6.64,,,,footway,10,"LINESTRING (-111.9372316 33.4158976, -111.9372988 33.4159180)",walk,0,0,,
,884,157628531,590,467,1,26.45,,,,service,8,"LINESTRING (-111.9381200 33.4157482, -111.9382634 33.4155422)",walk;bike,1,0,,
,885,157628531,467,590,1,26.45,,,,service,8,"LINESTRING (-111.9382634 33.4155422, -111.9381200 33.4157482)",walk;bike,1,0,,
,886,157628533,591,592,1,27.57,,,,service,8,"LINESTRING (-111.9377992 33.4168500, -111.9376919 33.4168232, -111.9375256 33.4167560)",walk;bike,1,0,,
,887,157628533,592,591,1,27.57,,,,service,8,"LINESTRING (-111.9375256 33.4167560, -111.9376919 33.4168232, -111.9377992 33.4168500)",walk;bike,1,0,,
,888,157628533,592,593,1,13.03,,,,service,8,"LINESTRING (-111.9375256 33.4167560, -111.9374290 33.4166709)",walk;bike,1,0,,
,889,157628533,593,592,1,13.03,,,,service,8,"LINESTRING (-111.9374290 33.4166709, -111.9375256 33.4167560)",walk;bike,1,0,,
,890,157628533,593,594,1,40.71,,,,service,8,"LINESTRING (-111.9374290 33.4166709, -111.9373539 33.4165545, -111.9373056 33.4163799, -111.9373124 33.4163246)",walk;bike,1,0,,
,891,157628533,594,593,1,40.71,,,,service,8,"LINESTRING (-111.9373124 33.4163246, -111.9373056 33.4163799, -111.9373539 33.4165545, -111.9374290 33.4166709)",walk;bike,1,0,,
,892,157628533,594,587,1,17.24,,,,service,8,"LINESTRING (-111.9373124 33.4163246, -111.9373214 33.4163017, -111.9373754 33.4161784)",walk;bike,1,0,,
,893,157628533,587,594,1,17.24,,,,service,8,"LINESTRING (-111.9373754 33.4161784, -111.9373214 33.4163017, -111.9373124 33.4163246)",walk;bike,1,0,,
,894,157628533,587,590,1,89.06,,,,service,8,"LINESTRING (-111.9373754 33.4161784, -111.9374398 33.4160709, -111.9374988 33.4159903, -111.9376758 33.4158694, -111.9379333 33.4157664, -111.9380783 33.4157549, -111.9381200 33.4157482)",walk;bike,1,0,,
,895,157628533,590,587,1,89.06,,,,service,8,"LINESTRING (-111.9381200 33.4157482, -111.9380783 33.4157549, -111.9379333 33.4157664, -111.9376758 33.4158694, -111.9374988 33.4159903, -111.9374398 33.4160709, -111.9373754 33.4161784)",walk;bike,1,0,,
,896,157628533,590,588,1,77.7,,,,service,8,"LINESTRING (-111.9381200 33.4157482, -111.9381586 33.4157485, -111.9384429 33.4158605, -111.9386038 33.4160172, -111.9386271 33.4161922, -111.9386289 33.4162143)",walk;bike,1,0,,
,897,157628533,588,590,1,77.7,,,,service,8,"LINESTRING (-111.9386289 33.4162143, -111.9386271 33.4161922, -111.9386038 33.4160172, -111.9384429 33.4158605, -111.9381586 33.4157485, -111.9381200 33.4157482)",walk;bike,1,0,,
,898,157628533,588,595,1,87.9,,,,service,8,"LINESTRING (-111.9386289 33.4162143, -111.9386414 33.4162993, -111.9385770 33.4164515, -111.9385180 33.4165276, -111.9383195 33.4166396, -111.9381854 33.4167381, -111.9380781 33.4167918)",walk;bike,1,0,,
,899,157628533,595,588,1,87.9,,,,service,8,"LINESTRING (-111.9380781 33.4167918, -111.9381854 33.4167381, -111.9383195 33.4166396, -111.9385180 33.4165276, -111.9385770 33.4164515, -111.9386414 33.4162993, -111.9386289 33.4162143)",walk;bike,1,0,,
,900,157628533,595,596,1,13.35,,,,service,8,"LINESTRING (-111.9380781 33.4167918, -111.9379391 33.4168220)",walk;bike,1,0,,
,901,157628533,596,595,1,13.35,,,,service,8,"LINESTRING (-111.9379391 33.4168220, -111.9380781 33.4167918)",walk;bike,1,0,,
,902,157628533,596,591,1,13.37,,,,service,8,"LINESTRING (-111.9379391 33.4168220, -111.9377992 33.4168500)",walk;bike,1,0,,
,903,157628533,591,596,1,13.37,,,,service,8,"LINESTRING (-111.9377992 33.4168500, -111.9379391 33.4168220)",walk;bike,1,0,,
,904,157628535,597,598,1,52.38,,,,footway,10,"LINESTRING (-111.9428053 33.4232115, -111.9423501 33.4232965, -111.9422542 33.4233091)",walk,0,0,,
,905,157628536,468,599,1,25.07,,,,service,8,"LINESTRING (-111.9378477 33.4151181, -111.9377352 33.4152165, -111.9376674 33.4152860)",walk;bike,1,0,,
,906,157628536,599,468,1,25.07,,,,service,8,"LINESTRING (-111.9376674 33.4152860, -111.9377352 33.4152165, -111.9378477 33.4151181)",walk;bike,1,0,,
,907,157628537,596,600,1,32.62,,,,service,8,"LINESTRING (-111.9379391 33.4168220, -111.9380869 33.4170888)",walk;bike,1,0,,
,908,157628537,600,596,1,32.62,,,,service,8,"LINESTRING (-111.9380869 33.4170888, -111.9379391 33.4168220)",walk;bike,1,0,,
,909,157628537,600,447,1,25.5,,,,service,8,"LINESTRING (-111.9380869 33.4170888, -111.9383609 33.4170983)",walk;bike,1,0,,
,910,157628537,447,600,1,25.5,,,,service,8,"LINESTRING (-111.9383609 33.4170983, -111.9380869 33.4170888)",walk;bike,1,0,,
,911,157628539,601,602,1,9.73,,,,footway,10,"LINESTRING (-111.9367627 33.4174821, -111.9367868 33.4174330, -111.9367709 33.4174010)",walk,0,0,,
,912,157628539,602,592,1,100.22,,,,footway,10,"LINESTRING (-111.9367709 33.4174010, -111.9374475 33.4168131, -111.9375256 33.4167560)",walk,0,0,,
,913,157628540,593,603,1,91.42,,,,footway,10,"LINESTRING (-111.9374290 33.4166709, -111.9373695 33.4167290, -111.9367477 33.4172653)",walk,0,0,,
,914,157628540,603,604,1,13.57,,,,footway,10,"LINESTRING (-111.9367477 33.4172653, -111.9367280 33.4173054, -111.9367263 33.4173844)",walk,0,0,,
,915,157628540,604,110,1,6.82,,,,footway,10,"LINESTRING (-111.9367263 33.4173844, -111.9366529 33.4173851)",walk,0,0,,
,916,157628541,595,600,1,32.94,,,,service,8,"LINESTRING (-111.9380781 33.4167918, -111.9380869 33.4170888)",walk;bike,1,0,,
,917,157628541,600,595,1,32.94,,,,service,8,"LINESTRING (-111.9380869 33.4170888, -111.9380781 33.4167918)",walk;bike,1,0,,
,918,157628541,600,605,1,33.92,,,,service,8,"LINESTRING (-111.9380869 33.4170888, -111.9381267 33.4173929)",walk;bike,1,0,,
,919,157628541,605,600,1,33.92,,,,service,8,"LINESTRING (-111.9381267 33.4173929, -111.9380869 33.4170888)",walk;bike,1,0,,
,920,157628541,605,606,1,8.31,,,,service,8,"LINESTRING (-111.9381267 33.4173929, -111.9381365 33.4174674)",walk;bike,1,0,,
,921,157628541,606,605,1,8.31,,,,service,8,"LINESTRING (-111.9381365 33.4174674, -111.9381267 33.4173929)",walk;bike,1,0,,
,922,157628541,606,459,1,18.67,,,,service,8,"LINESTRING (-111.9381365 33.4174674, -111.9381395 33.4176358)",walk;bike,1,0,,
,923,157628541,459,606,1,18.67,,,,service,8,"LINESTRING (-111.9381395 33.4176358, -111.9381365 33.4174674)",walk;bike,1,0,,
,924,157628542,607,481,1,30.62,,,,footway,10,"LINESTRING (-111.9372662 33.4159434, -111.9371516 33.4159234, -111.9371549 33.4159102, -111.9372236 33.4159221, -111.9372265 33.4159106, -111.9371398 33.4158955, -111.9371446 33.4158762)",walk,0,0,,
Rio Salado Pathway,925,157628543,608,405,1,60.05,,,,cycleway,9,"LINESTRING (-111.9284806 33.4302000, -111.9284651 33.4301942, -111.9283835 33.4301494, -111.9282074 33.4300557, -111.9281219 33.4300354, -111.9280045 33.4300206, -111.9278896 33.4300293)",walk;bike,0,0,,
South Mariana Street,926,168749452,609,610,1,52.34,,,,residential,6,"LINESTRING (-111.9186850 33.4188785, -111.9186841 33.4184064)",walk;bike;auto,1,0,,
South Mariana Street,927,168749452,610,609,1,52.34,,,,residential,6,"LINESTRING (-111.9186841 33.4184064, -111.9186850 33.4188785)",walk;bike;auto,1,0,,
South Mariana Street,928,168749452,610,611,1,133.54,,,,residential,6,"LINESTRING (-111.9186841 33.4184064, -111.9186764 33.4182838, -111.9186824 33.4177131, -111.9186996 33.4175698, -111.9187596 33.4174122, -111.9187854 33.4172118)",walk;bike;auto,1,0,,
South Mariana Street,929,168749452,611,610,1,133.54,,,,residential,6,"LINESTRING (-111.9187854 33.4172118, -111.9187596 33.4174122, -111.9186996 33.4175698, -111.9186824 33.4177131, -111.9186764 33.4182838, -111.9186841 33.4184064)",walk;bike;auto,1,0,,
South Mariana Street,930,168749452,611,375,1,58.73,,,,residential,6,"LINESTRING (-111.9187854 33.4172118, -111.9187765 33.4166821)",walk;bike;auto,1,0,,
South Mariana Street,931,168749452,375,611,1,58.73,,,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9187854 33.4172118)",walk;bike;auto,1,0,,
,932,186170659,612,613,1,5.5,1,,,service,8,"LINESTRING (-111.9364214 33.4257947, -111.9364791 33.4257839)",walk;bike,1,0,,
,933,186170659,613,612,1,5.5,1,,,service,8,"LINESTRING (-111.9364791 33.4257839, -111.9364214 33.4257947)",walk;bike,1,0,,
,934,186170659,613,614,1,28.71,1,,,service,8,"LINESTRING (-111.9364791 33.4257839, -111.9365749 33.4257638, -111.9366289 33.4257176, -111.9366558 33.4256594, -111.9366646 33.4256109)",walk;bike,1,0,,
,935,186170659,614,613,1,28.71,1,,,service,8,"LINESTRING (-111.9366646 33.4256109, -111.9366558 33.4256594, -111.9366289 33.4257176, -111.9365749 33.4257638, -111.9364791 33.4257839)",walk;bike,1,0,,
,936,186170659,614,86,1,12.42,1,,,service,8,"LINESTRING (-111.9366646 33.4256109, -111.9366682 33.4255912, -111.9366724 33.4254992)",walk;bike,1,0,,
,937,186170659,86,614,1,12.42,1,,,service,8,"LINESTRING (-111.9366724 33.4254992, -111.9366682 33.4255912, -111.9366646 33.4256109)",walk;bike,1,0,,
,938,188992043,615,478,1,21.02,,,,service,8,"LINESTRING (-111.9378701 33.4155402, -111.9378459 33.4154997, -111.9377708 33.4153699)",walk;bike,1,0,,
,939,188992043,478,615,1,21.02,,,,service,8,"LINESTRING (-111.9377708 33.4153699, -111.9378459 33.4154997, -111.9378701 33.4155402)",walk;bike,1,0,,
,940,188992043,478,599,1,13.38,,,,service,8,"LINESTRING (-111.9377708 33.4153699, -111.9376674 33.4152860)",walk;bike,1,0,,
,941,188992043,599,478,1,13.38,,,,service,8,"LINESTRING (-111.9376674 33.4152860, -111.9377708 33.4153699)",walk;bike,1,0,,
,942,188992043,599,471,1,12.25,,,,service,8,"LINESTRING (-111.9376674 33.4152860, -111.9375610 33.4152208)",walk;bike,1,0,,
,943,188992043,471,599,1,12.25,,,,service,8,"LINESTRING (-111.9375610 33.4152208, -111.9376674 33.4152860)",walk;bike,1,0,,
,944,188992043,471,476,1,27.74,,,,service,8,"LINESTRING (-111.9375610 33.4152208, -111.9374006 33.4151639, -111.9372784 33.4151454)",walk;bike,1,0,,
,945,188992043,476,471,1,27.74,,,,service,8,"LINESTRING (-111.9372784 33.4151454, -111.9374006 33.4151639, -111.9375610 33.4152208)",walk;bike,1,0,,
,946,188992043,476,475,1,35.46,,,,service,8,"LINESTRING (-111.9372784 33.4151454, -111.9370466 33.4151102, -111.9369017 33.4150967)",walk;bike,1,0,,
,947,188992043,475,476,1,35.46,,,,service,8,"LINESTRING (-111.9369017 33.4150967, -111.9370466 33.4151102, -111.9372784 33.4151454)",walk;bike,1,0,,
,948,188992043,475,616,1,17.02,,,,service,8,"LINESTRING (-111.9369017 33.4150967, -111.9367569 33.4150923, -111.9367188 33.4150900)",walk;bike,1,0,,
,949,188992043,616,475,1,17.02,,,,service,8,"LINESTRING (-111.9367188 33.4150900, -111.9367569 33.4150923, -111.9369017 33.4150967)",walk;bike,1,0,,
,950,188992043,616,116,1,10.02,,,,service,8,"LINESTRING (-111.9367188 33.4150900, -111.9366113 33.4150834)",walk;bike,1,0,,
,951,188992043,116,616,1,10.02,,,,service,8,"LINESTRING (-111.9366113 33.4150834, -111.9367188 33.4150900)",walk;bike,1,0,,
,952,188992049,479,607,1,12.64,,,,service,8,"LINESTRING (-111.9371646 33.4160191, -111.9372662 33.4159434)",walk;bike,1,0,,
,953,188992049,607,479,1,12.64,,,,service,8,"LINESTRING (-111.9372662 33.4159434, -111.9371646 33.4160191)",walk;bike,1,0,,
,954,188992049,607,589,1,4.14,,,,service,8,"LINESTRING (-111.9372662 33.4159434, -111.9372988 33.4159180)",walk;bike,1,0,,
,955,188992049,589,607,1,4.14,,,,service,8,"LINESTRING (-111.9372988 33.4159180, -111.9372662 33.4159434)",walk;bike,1,0,,
,956,188992049,589,615,1,68.04,,,,service,8,"LINESTRING (-111.9372988 33.4159180, -111.9377225 33.4156027, -111.9378701 33.4155402)",walk;bike,1,0,,
,957,188992049,615,589,1,68.04,,,,service,8,"LINESTRING (-111.9378701 33.4155402, -111.9377225 33.4156027, -111.9372988 33.4159180)",walk;bike,1,0,,
,958,220970275,302,617,1,331.55,,,,rail,30,"LINESTRING (-111.9435725 33.4224560, -111.9436107 33.4227848, -111.9436215 33.4229720, -111.9436229 33.4234069, -111.9436242 33.4241135, -111.9436204 33.4247591, -111.9436145 33.4254447)",,0,0,,
,959,220970275,617,618,1,9.35,,,,rail,30,"LINESTRING (-111.9436145 33.4254447, -111.9436150 33.4255290)",,0,0,,
,960,220970275,618,299,1,371.11,,,,rail,30,"LINESTRING (-111.9436150 33.4255290, -111.9436236 33.4269478, -111.9436248 33.4282005, -111.9436229 33.4284579, -111.9436060 33.4286173, -111.9435781 33.4288746)",,0,0,,
,961,221569490,346,619,1,10.38,,,,service,8,"LINESTRING (-111.9279378 33.4166216, -111.9279395 33.4167152)",walk;bike,1,0,,
,962,221569490,619,346,1,10.38,,,,service,8,"LINESTRING (-111.9279395 33.4167152, -111.9279378 33.4166216)",walk;bike,1,0,,
,963,221569490,619,620,1,77.49,,,,service,8,"LINESTRING (-111.9279395 33.4167152, -111.9279459 33.4170799, -111.9279439 33.4171953, -111.9279600 33.4174137)",walk;bike,1,0,,
,964,221569490,620,619,1,77.49,,,,service,8,"LINESTRING (-111.9279600 33.4174137, -111.9279439 33.4171953, -111.9279459 33.4170799, -111.9279395 33.4167152)",walk;bike,1,0,,
,965,221569490,620,621,1,19.36,,,,service,8,"LINESTRING (-111.9279600 33.4174137, -111.9279610 33.4175883)",walk;bike,1,0,,
,966,221569490,621,620,1,19.36,,,,service,8,"LINESTRING (-111.9279610 33.4175883, -111.9279600 33.4174137)",walk;bike,1,0,,
,967,221569490,621,620,1,142.75,,,,service,8,"LINESTRING (-111.9279610 33.4175883, -111.9286229 33.4175874, -111.9286134 33.4174032, -111.9280415 33.4174151, -111.9279600 33.4174137)",walk;bike,1,0,,
,968,221569490,620,621,1,142.75,,,,service,8,"LINESTRING (-111.9279600 33.4174137, -111.9280415 33.4174151, -111.9286134 33.4174032, -111.9286229 33.4175874, -111.9279610 33.4175883)",walk;bike,1,0,,
,969,221569493,622,623,1,36.7,,,,footway,10,"LINESTRING (-111.9280217 33.4201333, -111.9280171 33.4198023)",walk,0,0,,
,970,221569493,623,624,1,43.13,,,,footway,10,"LINESTRING (-111.9280171 33.4198023, -111.9280117 33.4194133)",walk,0,0,,
,971,221569493,624,625,1,78.96,,,,footway,10,"LINESTRING (-111.9280117 33.4194133, -111.9279968 33.4187012)",walk,0,0,,
,972,221569494,626,627,1,9.59,,,,footway,10,"LINESTRING (-111.9289133 33.4201645, -111.9288116 33.4201788)",walk,0,0,,
,973,221569494,627,622,1,74.05,,,,footway,10,"LINESTRING (-111.9288116 33.4201788, -111.9288008 33.4201803, -111.9285727 33.4201679, -111.9283031 33.4201217, -111.9280217 33.4201333)",walk,0,0,,
South Forest Avenue,974,223225595,86,628,1,11.63,,40,,residential,6,"LINESTRING (-111.9366724 33.4254992, -111.9366718 33.4253943)",walk;bike;auto,1,0,,
South Forest Avenue,975,223225595,628,86,1,11.63,,40,,residential,6,"LINESTRING (-111.9366718 33.4253943, -111.9366724 33.4254992)",walk;bike;auto,1,0,,
South Forest Avenue,976,223225595,628,629,1,60.58,,40,,residential,6,"LINESTRING (-111.9366718 33.4253943, -111.9366717 33.4253795, -111.9366697 33.4248479)",walk;bike;auto,1,0,,
South Forest Avenue,977,223225595,629,628,1,60.58,,40,,residential,6,"LINESTRING (-111.9366697 33.4248479, -111.9366717 33.4253795, -111.9366718 33.4253943)",walk;bike;auto,1,0,,
South Forest Avenue,978,223225595,629,630,1,41.4,,40,,residential,6,"LINESTRING (-111.9366697 33.4248479, -111.9366683 33.4244745)",walk;bike;auto,1,0,,
South Forest Avenue,979,223225595,630,629,1,41.4,,40,,residential,6,"LINESTRING (-111.9366683 33.4244745, -111.9366697 33.4248479)",walk;bike;auto,1,0,,
South Forest Avenue,980,223225595,630,16,1,12.8,,40,,residential,6,"LINESTRING (-111.9366683 33.4244745, -111.9366660 33.4243591)",walk;bike;auto,1,0,,
South Forest Avenue,981,223225595,16,630,1,12.8,,40,,residential,6,"LINESTRING (-111.9366660 33.4243591, -111.9366683 33.4244745)",walk;bike;auto,1,0,,
South Forest Avenue,982,223225595,16,631,1,13.1,,40,,residential,6,"LINESTRING (-111.9366660 33.4243591, -111.9366669 33.4242409)",walk;bike;auto,1,0,,
South Forest Avenue,983,223225595,631,16,1,13.1,,40,,residential,6,"LINESTRING (-111.9366669 33.4242409, -111.9366660 33.4243591)",walk;bike;auto,1,0,,
South Forest Avenue,984,223225595,631,632,1,50.66,,40,,residential,6,"LINESTRING (-111.9366669 33.4242409, -111.9366703 33.4237840)",walk;bike;auto,1,0,,
South Forest Avenue,985,223225595,632,631,1,50.66,,40,,residential,6,"LINESTRING (-111.9366703 33.4237840, -111.9366669 33.4242409)",walk;bike;auto,1,0,,
South Forest Avenue,986,223225595,632,633,1,51.09,,40,,residential,6,"LINESTRING (-111.9366703 33.4237840, -111.9366737 33.4233232)",walk;bike;auto,1,0,,
South Forest Avenue,987,223225595,633,632,1,51.09,,40,,residential,6,"LINESTRING (-111.9366737 33.4233232, -111.9366703 33.4237840)",walk;bike;auto,1,0,,
South Forest Avenue,988,223225595,633,183,1,13.02,,40,,residential,6,"LINESTRING (-111.9366737 33.4233232, -111.9366746 33.4232058)",walk;bike;auto,1,0,,
South Forest Avenue,989,223225595,183,633,1,13.02,,40,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9366737 33.4233232)",walk;bike;auto,1,0,,
South Forest Avenue,990,223225595,183,634,1,13.04,,40,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9366734 33.4230882)",walk;bike;auto,1,0,,
South Forest Avenue,991,223225595,634,183,1,13.04,,40,,residential,6,"LINESTRING (-111.9366734 33.4230882, -111.9366746 33.4232058)",walk;bike;auto,1,0,,
South Forest Avenue,992,223225595,634,635,1,54.21,,40,,residential,6,"LINESTRING (-111.9366734 33.4230882, -111.9366683 33.4225993)",walk;bike;auto,1,0,,
South Forest Avenue,993,223225595,635,634,1,54.21,,40,,residential,6,"LINESTRING (-111.9366683 33.4225993, -111.9366734 33.4230882)",walk;bike;auto,1,0,,
South Forest Avenue,994,223225595,635,636,1,15.8,,40,,residential,6,"LINESTRING (-111.9366683 33.4225993, -111.9366668 33.4224568)",walk;bike;auto,1,0,,
South Forest Avenue,995,223225595,636,635,1,15.8,,40,,residential,6,"LINESTRING (-111.9366668 33.4224568, -111.9366683 33.4225993)",walk;bike;auto,1,0,,
South Forest Avenue,996,223225595,636,637,1,44.28,,40,,residential,6,"LINESTRING (-111.9366668 33.4224568, -111.9366665 33.4224305, -111.9366626 33.4220574)",walk;bike;auto,1,0,,
South Forest Avenue,997,223225595,637,636,1,44.28,,40,,residential,6,"LINESTRING (-111.9366626 33.4220574, -111.9366665 33.4224305, -111.9366668 33.4224568)",walk;bike;auto,1,0,,
South Forest Avenue,998,223225595,637,2609,1,7.35,,40,,residential,6,"LINESTRING (-111.9366626 33.4220574, -111.9366619 33.4219911)",walk;bike;auto,1,0,,
South Forest Avenue,999,223225595,2609,637,1,7.35,,40,,residential,6,"LINESTRING (-111.9366619 33.4219911, -111.9366626 33.4220574)",walk;bike;auto,1,0,,
South Forest Avenue,1002,223225595,2609,639,1,6.49,,40,,residential,6,"LINESTRING (-111.9366625 33.4219038, -111.9366612 33.4218453)",walk;bike;auto,1,0,,
South Forest Avenue,1003,223225595,639,2609,1,6.49,,40,,residential,6,"LINESTRING (-111.9366612 33.4218453, -111.9366625 33.4219038)",walk;bike;auto,1,0,,
South Forest Avenue,1004,223225595,639,640,1,61.27,,40,,residential,6,"LINESTRING (-111.9366612 33.4218453, -111.9366602 33.4218359, -111.9366407 33.4212929)",walk;bike;auto,1,0,,
South Forest Avenue,1005,223225595,640,639,1,61.27,,40,,residential,6,"LINESTRING (-111.9366407 33.4212929, -111.9366602 33.4218359, -111.9366612 33.4218453)",walk;bike;auto,1,0,,
South Forest Avenue,1006,223225602,641,542,1,19.8,,,,residential,6,"LINESTRING (-111.9366670 33.4212884, -111.9366920 33.4212760, -111.9367094 33.4212576, -111.9367179 33.4212346, -111.9367173 33.4212163, -111.9367079 33.4211944, -111.9366988 33.4211839, -111.9366766 33.4211693, -111.9366438 33.4211619)",walk;bike;auto,0,0,,
South Forest Avenue,1007,223225602,542,642,1,12.01,,,,residential,6,"LINESTRING (-111.9366438 33.4211619, -111.9366099 33.4211670, -111.9365885 33.4211782, -111.9365779 33.4211878, -111.9365660 33.4212066, -111.9365625 33.4212303)",walk;bike;auto,0,0,,
South Forest Avenue,1008,223225602,642,640,1,11.0,,,,residential,6,"LINESTRING (-111.9365625 33.4212303, -111.9365654 33.4212460, -111.9365810 33.4212697, -111.9366004 33.4212832, -111.9366407 33.4212929)",walk;bike;auto,0,0,,
