name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,80,667350397,,yes,,,,"POLYGON ((139.7253056 35.5593818, 139.7253454 35.5593677, 139.7253011 35.5592853, 139.7252613 35.5592994, 139.7253056 35.5593818))",POINT (139.7253034 35.5593336),39.2,422.4
,81,667350398,,yes,,,,"POLYGON ((139.7251423 35.5593052, 139.7252364 35.5592627, 139.725208 35.559221, 139.7251139 35.5592636, 139.7251423 35.5593052))",POINT (139.7251752 35.5592631),51.5,554.8
,82,667350399,,yes,,,,"POLYGON ((139.7250943 35.5593047, 139.7250751 35.5592781, 139.7250917 35.5592702, 139.7250731 35.5592443, 139.7250082 35.5592752, 139.7250748 35.5593678, 139.7251217 35.5593455, 139.7251213 35.5593448, 139.7251466 35.5593328, 139.7251182 35.5592933, 139.7250943 35.5593047))",POINT (139.7250751 35.5593078),78.9,849.2
,83,667350400,,yes,,,,"POLYGON ((139.7249833 35.5593315, 139.7249287 35.559356, 139.7249637 35.5594077, 139.7250487 35.5593697, 139.7250219 35.5593302, 139.7250276 35.5593276, 139.7250135 35.5593068, 139.7249775 35.5593229, 139.7249833 35.5593315))",POINT (139.7249898 35.5593594),62.5,673.2
,84,667350401,,yes,,,,"POLYGON ((139.7250706 35.5593794, 139.7251156 35.5594452, 139.7251976 35.559408, 139.7251576 35.5593495, 139.7251322 35.5593515, 139.7250706 35.5593794))",POINT (139.7251339 35.5593944),70.1,754.1
,85,667350402,,yes,,,,"POLYGON ((139.7250572 35.559464, 139.7251 35.5594446, 139.7250545 35.5593781, 139.7250117 35.5593975, 139.7250572 35.559464))",POINT (139.7250558 35.559421),37.5,403.4
,86,667350403,,yes,,,,"POLYGON ((139.7250136 35.5594809, 139.7250465 35.559466, 139.725003 35.5594023, 139.7249701 35.5594172, 139.7250136 35.5594809))",POINT (139.7250083 35.5594416),27.6,296.9
,87,667350404,,yes,,,,"POLYGON ((139.7245201 35.5595851, 139.7245834 35.559659, 139.7246352 35.559633, 139.7245813 35.5595542, 139.7245201 35.5595851))",POINT (139.7245792 35.5596068),60.1,647.1
,88,667350405,,yes,,,,"POLYGON ((139.7245 35.5596925, 139.7245641 35.5596575, 139.7245216 35.5595971, 139.7244622 35.559649, 139.7245 35.5596925))",POINT (139.724513 35.5596477),49.8,535.8
,89,667350406,,yes,,,,"POLYGON ((139.72443 35.559678, 139.7244545 35.5597094, 139.7244829 35.5596947, 139.7244584 35.5596633, 139.72443 35.559678))",POINT (139.7244564 35.5596863),12.6,135.4
,90,667352134,,yes,,,,"POLYGON ((139.7258468 35.558857, 139.7257956 35.5587118, 139.7257171 35.5587301, 139.7257349 35.5587807, 139.7256515 35.5588001, 139.7256748 35.5588663, 139.7257718 35.5588437, 139.7257818 35.5588722, 139.7258468 35.558857))",POINT (139.7257565 35.558802),179.9,1936.4
,91,667352135,,yes,,,,"POLYGON ((139.7255603 35.5599363, 139.7255754 35.5599892, 139.7256541 35.5599743, 139.7256413 35.5599294, 139.7256086 35.5599356, 139.7256063 35.5599276, 139.7255603 35.5599363))",POINT (139.7256061 35.5599571),41.3,444.9
,92,667352136,,yes,,,,"POLYGON ((139.7257061 35.5596596, 139.7257214 35.5597102, 139.7257359 35.5597073, 139.7257418 35.5597268, 139.7258171 35.5597117, 139.7258089 35.559684, 139.7257964 35.5596415, 139.7257061 35.5596596))",POINT (139.7257631 35.5596841),64.3,691.8
,93,667352137,,yes,,,,"POLYGON ((139.7255703 35.5597563, 139.7257204 35.5597253, 139.7257096 35.5596908, 139.7256304 35.5597072, 139.7256088 35.5596379, 139.725538 35.5596525, 139.7255703 35.5597563))",POINT (139.7256128 35.5597023),107.9,1161.0
,94,667352138,,yes,,,,"POLYGON ((139.7256278 35.5598338, 139.7257076 35.559806, 139.7256798 35.5597425, 139.7256274 35.5597513, 139.725586 35.559763, 139.7255333 35.5597801, 139.7255544 35.5598371, 139.7255897 35.5598399, 139.7256278 35.5598338))",POINT (139.7256203 35.5597935),113.6,1223.0
,95,667352139,,yes,,,,"POLYGON ((139.7253065 35.5598955, 139.7253146 35.5599205, 139.7252851 35.5599268, 139.7252998 35.5599722, 139.7255594 35.5599164, 139.7255477 35.559881, 139.7255336 35.5598384, 139.7254919 35.5598473, 139.7254701 35.5597802, 139.7254001 35.5597953, 139.7254245 35.5598701, 139.7253065 35.5598955))",POINT (139.72543 35.5598891),248.1,2670.8
