name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,59,725359483,,apartments,,,,"POLYGON ((114.0362227 22.6024575, 114.0360725 22.6023064, 114.0361395 22.6022495, 114.0361395 22.6021752, 114.0363595 22.6021801, 114.0363675 22.6022519, 114.0363031 22.6022618, 114.0363836 22.6023411, 114.0362227 22.6024575))",POINT (114.0362349 22.6022976),619.6,6668.9
,60,725359484,,apartments,,,,"POLYGON ((114.0364882 22.6027893, 114.0363514 22.6026234, 114.0364158 22.6025788, 114.0364077 22.6024921, 114.0366384 22.6024896, 114.0366491 22.6025664, 114.0365982 22.6025788, 114.0366626 22.6026531, 114.0364882 22.6027893))",POINT (114.0365133 22.6026162),666.9,7178.9
,61,725359485,,apartments,,,,"POLYGON ((114.0368047 22.6030938, 114.0366599 22.6029378, 114.0367323 22.6028834, 114.0367269 22.6027917, 114.0369442 22.6027992, 114.0369549 22.6028759, 114.0368959 22.6028883, 114.0369791 22.602975, 114.0368047 22.6030938))",POINT (114.0368246 22.6029259),669,7200.7
,62,725359486,,apartments,,,,"POLYGON ((114.0370327 22.6033959, 114.0368905 22.6032028, 114.0369764 22.6031483, 114.0370273 22.6030815, 114.0371936 22.6031904, 114.0371427 22.6032251, 114.0372205 22.6033192, 114.0370327 22.6033959))",POINT (114.0370564 22.6032435),632.3,6806.4
一期3栋,63,725364061,,apartments,,,,"POLYGON ((114.0371946 22.6021919, 114.037094 22.602083, 114.0372893 22.6019292, 114.0373899 22.602038, 114.0371946 22.6021919))",POINT (114.0372419 22.6020605),417.9,4498.7
一期2栋,64,725364062,,apartments,,,,"POLYGON ((114.0369237 22.6019235, 114.0368233 22.6017945, 114.037017 22.601666, 114.0371173 22.6017949, 114.0369237 22.6019235))",POINT (114.0369703 22.6017947),430.9,4637.8
一期1栋,65,725364063,,apartments,,,,"POLYGON ((114.0366945 22.6016967, 114.036612 22.601592, 114.0368034 22.6014637, 114.0368858 22.6015684, 114.0366945 22.6016967))",POINT (114.0367489 22.6015802),348.3,3748.9
,66,725365201,,apartments,,,,"POLYGON ((114.0366962 22.6037114, 114.0369272 22.6035461, 114.0368008 22.6033956, 114.0365698 22.6035609, 114.0366962 22.6037114))",POINT (114.0367485 22.6035535),633.2,6816.1
,67,725365202,,apartments,,,,"POLYGON ((114.0364496 22.6039783, 114.0366472 22.603842, 114.0365677 22.6037581, 114.0365723 22.6037014, 114.0363519 22.6037182, 114.0363837 22.6037916, 114.0363224 22.6038273, 114.0364496 22.6039783))",POINT (114.0364783 22.6038242),595.9,6414.6
,68,725365203,,apartments,,,,"POLYGON ((114.0361747 22.6033596, 114.0363724 22.6033491, 114.0363837 22.6034435, 114.0364405 22.6035316, 114.0362588 22.6036469, 114.0361384 22.6035043, 114.0361815 22.6034414, 114.0361747 22.6033596))",POINT (114.0362838 22.603484),642.6,6917.4
,69,725365204,,apartments,,,,"POLYGON ((114.0359771 22.6033281, 114.0361724 22.6032128, 114.0360907 22.6031163, 114.036102 22.6030093, 114.0358839 22.6029967, 114.0358839 22.6030618, 114.0358249 22.6031373, 114.0359771 22.6033281))",POINT (114.035993 22.6031476),784.7,8446.6
,70,725365205,,apartments,,,,"POLYGON ((114.0359044 22.6026528, 114.0356136 22.6026339, 114.0356068 22.6027136, 114.0355386 22.6027598, 114.0356999 22.6029506, 114.0357976 22.6028919, 114.0357317 22.602829, 114.0357749 22.6027556, 114.0359021 22.6027535, 114.0359044 22.6026528))",POINT (114.0357166 22.6027587),695.8,7489.6
,71,725365206,,apartments,,,,"POLYGON ((114.0353932 22.6026171, 114.0352342 22.6024347, 114.0353023 22.6023906, 114.0353341 22.6023067, 114.0356272 22.6023214, 114.0356386 22.6024137, 114.0354841 22.6024284, 114.0354023 22.6024955, 114.0354636 22.6025626, 114.0353932 22.6026171))",POINT (114.0354237 22.6024214),684.1,7363.1
