name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,301,893774964,,apartments,,,,"POLYGON ((120.2009669 30.2966495, 120.2009613 30.2964652, 120.2014758 30.2964537, 120.2014814 30.2966379, 120.2009669 30.2966495))",POINT (120.2012213 30.2965516),1010.8,10880.3
,302,893774966,,apartments,,,,"POLYGON ((120.2028387 30.2948012, 120.202841 30.2945331, 120.2027149 30.2945795, 120.2026799 30.2946319, 120.2025615 30.2945569, 120.2026554 30.294391, 120.2028942 30.2943364, 120.2028757 30.2944495, 120.2031854 30.2943777, 120.2032454 30.2941595, 120.2034473 30.2942008, 120.2033487 30.2945094, 120.2029589 30.2945892, 120.2029558 30.29481, 120.2028387 30.2948012))",POINT (120.2030221 30.2944647),2143.6,23073
,303,893774967,,apartments,,,,"POLYGON ((120.2036982 30.2944953, 120.2038861 30.294482, 120.2038615 30.2946948, 120.2042281 30.2950034, 120.2040155 30.2953812, 120.2038954 30.295328, 120.2040402 30.2950912, 120.2037074 30.2947587, 120.2036982 30.2944953))",POINT (120.2039441 30.2949055),1768.8,19038.9
,304,893774969,,yes,,,,"POLYGON ((120.2024136 30.2979066, 120.2026368 30.2976109, 120.2028333 30.2977214, 120.2026102 30.2980172, 120.2024136 30.2979066))",POINT (120.2026235 30.297814),882.3,9496.7
,305,893774970,,yes,,,,"POLYGON ((120.2034821 30.2971604, 120.2038733 30.2966815, 120.2039935 30.296756, 120.2036115 30.2972402, 120.2034821 30.2971604))",POINT (120.2037378 30.2969624),958.2,10314
,306,893774972,,yes,,,,"POLYGON ((120.2018771 30.2985688, 120.2021956 30.2981257, 120.2023478 30.2981991, 120.2023195 30.2982327, 120.2023867 30.2982846, 120.202054 30.2986788, 120.2018771 30.2985688))",POINT (120.2021363 30.2984017),1321.5,14225
,307,893774973,,yes,,,,"POLYGON ((120.2022424 30.298752, 120.2025158 30.298384, 120.2026712 30.2984701, 120.2023979 30.2988381, 120.2022424 30.298752))",POINT (120.2024568 30.2986111),860.3,9260.6
,308,893774974,,apartments,,,,"POLYGON ((120.1970357 30.2975551, 120.1970349 30.2973533, 120.1979089 30.297351, 120.1979096 30.2975526, 120.1970357 30.2975551))",POINT (120.1974722 30.297453),1878.4,20218.4
,309,893774975,,apartments,,,,"POLYGON ((120.1973326 30.2982063, 120.1973326 30.2980749, 120.1975344 30.2980871, 120.1976865 30.2981635, 120.1978246 30.2982979, 120.1977184 30.2983743, 120.1976454 30.2983117, 120.1974899 30.2982359, 120.1973326 30.2982063))",POINT (120.1975656 30.2982029),754.7,8123.2
,310,893774976,,apartments,,,,"POLYGON ((120.1979818 30.2977946, 120.1979818 30.2976632, 120.1981835 30.2976754, 120.1983357 30.2977518, 120.1984737 30.2978863, 120.1983676 30.2979627, 120.1982946 30.2979001, 120.198139 30.2978243, 120.1979818 30.2977946))",POINT (120.1982148 30.2977913),754.9,8126.1
,311,893774977,,apartments,,,,"POLYGON ((120.1985687 30.2973969, 120.1985687 30.2972655, 120.1987705 30.2972777, 120.1989227 30.2973541, 120.1990607 30.2974886, 120.1989545 30.297565, 120.1988816 30.2975024, 120.198726 30.2974266, 120.1985687 30.2973969))",POINT (120.1988017 30.2973936),755.1,8127.6
,312,893774978,,apartments,,,,"POLYGON ((120.1979684 30.297148, 120.1979673 30.2969888, 120.1985631 30.2969858, 120.1985642 30.297145, 120.1979684 30.297148))",POINT (120.1982657 30.2970669),1010.7,10879.5
,313,893774979,,apartments,,,,"POLYGON ((120.1970421 30.2968527, 120.1970285 30.2966763, 120.1979533 30.2966229, 120.197967 30.2967994, 120.1970421 30.2968527))",POINT (120.1974978 30.2967378),1746.7,18800.9
,314,893774980,,apartments,,,,"POLYGON ((120.1967227 30.2972646, 120.1967166 30.297096, 120.1970137 30.297088, 120.1970198 30.2972566, 120.1967227 30.2972646))",POINT (120.1968682 30.2971763),534.3,5750.9
,315,893774981,,apartments,,,,"POLYGON ((120.1964212 30.2975832, 120.1964257 30.2974293, 120.1967303 30.2974359, 120.1967258 30.2975899, 120.1964212 30.2975832))",POINT (120.1965758 30.2975096),500,5381.9
,316,893774982,,apartments,,,,"POLYGON ((120.196683 30.2979678, 120.1966875 30.2978139, 120.1969921 30.2978206, 120.1969875 30.2979745, 120.196683 30.2979678))",POINT (120.1968375 30.2978942),499.8,5379.3
,317,893774983,,apartments,,,,"POLYGON ((120.196996 30.2984347, 120.1970006 30.2982808, 120.1973051 30.2982874, 120.1973006 30.2984414, 120.196996 30.2984347))",POINT (120.1971506 30.2983611),499.9,5381
,318,893774984,,yes,,,,"POLYGON ((120.1992135 30.296873, 120.1996105 30.2968085, 120.1997468 30.2968937, 120.1995748 30.2970989, 120.1992135 30.296873))",POINT (120.199515 30.2969287),829.1,8924
,319,893774985,,yes,,,,"POLYGON ((120.1996247 30.2964563, 120.2004906 30.2953866, 120.2007882 30.2955663, 120.1999221 30.2966358, 120.1996247 30.2964563))",POINT (120.2002065 30.2960112),5048.1,54337
,320,893774986,,apartments,,,,"POLYGON ((120.1995651 30.2956817, 120.1995547 30.2955221, 120.2000441 30.2954986, 120.2000544 30.2956582, 120.1995651 30.2956817))",POINT (120.1998046 30.2955901),834.8,8985.9
,321,893774987,,apartments,,,,"POLYGON ((120.1990782 30.2953671, 120.1990679 30.2952074, 120.1995573 30.2951839, 120.1995676 30.2953435, 120.1990782 30.2953671))",POINT (120.1993177 30.2952755),835.2,8989.6
,322,893774988,,apartments,,,,"POLYGON ((120.1985469 30.2949739, 120.1985801 30.2948165, 120.1990623 30.2948926, 120.199029 30.2950498, 120.1985469 30.2949739))",POINT (120.1988045 30.2949332),835.1,8988.9
,323,893774989,,apartments,,,,"POLYGON ((120.198909 30.294574, 120.1989055 30.2944446, 120.1991507 30.2944396, 120.1991543 30.294569, 120.198909 30.294574))",POINT (120.1990299 30.2945068),338.4,3642.1
,324,893774990,,apartments,,,,"POLYGON ((120.1993026 30.2947296, 120.199299 30.2946002, 120.1995443 30.2945951, 120.1995478 30.2947246, 120.1993026 30.2947296))",POINT (120.1994234 30.2946624),338.5,3643.5
